NACA_index,TSR,Cp,Cp_max,Cp_avg,TSR_min,TSR_max,radius,height,chord,num_blades,solidity
NACA_0030,2.3947,0.160501,0.335943,0.180022,0.5,5.0,1.0,1.0,0.1,3,0.3
NACA_0030,2.6316,0.198933,0.335943,0.180022,0.5,5.0,1.0,1.0,0.1,3,0.3
NACA_0030,2.8684,0.238292,0.335943,0.180022,0.5,5.0,1.0,1.0,0.1,3,0.3
NACA_0030,3.1053,0.275118,0.335943,0.180022,0.5,5.0,1.0,1.0,0.1,3,0.3
NACA_0030,3.3421,0.306384,0.335943,0.180022,0.5,5.0,1.0,1.0,0.1,3,0.3
NACA_0030,3.5789,0.32796,0.335943,0.180022,0.5,5.0,1.0,1.0,0.1,3,0.3
NACA_0030,3.8158,0.335943,0.335943,0.180022,0.5,5.0,1.0,1.0,0.1,3,0.3
NACA_0030,4.0526,0.327519,0.335943,0.180022,0.5,5.0,1.0,1.0,0.1,3,0.3
NACA_0030,4.2895,0.305548,0.335943,0.180022,0.5,5.0,1.0,1.0,0.1,3,0.3
NACA_0030,4.5263,0.277295,0.335943,0.180022,0.5,5.0,1.0,1.0,0.1,3,0.3
NACA_0030,4.7632,0.244161,0.335943,0.180022,0.5,5.0,1.0,1.0,0.1,3,0.3
NACA_0030,5.0,0.206865,0.335943,0.180022,0.5,5.0,1.0,1.0,0.1,3,0.3
NACA_0030,0.5,0.003907,0.292342,0.156724,0.5,5.0,1.0,1.0,0.12,2,0.24
NACA_0030,0.7368,0.00809,0.292342,0.156724,0.5,5.0,1.0,1.0,0.12,2,0.24
NACA_0030,0.9737,0.014587,0.292342,0.156724,0.5,5.0,1.0,1.0,0.12,2,0.24
NACA_0030,1.2105,0.024044,0.292342,0.156724,0.5,5.0,1.0,1.0,0.12,2,0.24
NACA_0030,1.4474,0.037192,0.292342,0.156724,0.5,5.0,1.0,1.0,0.12,2,0.24
NACA_0030,1.6842,0.054273,0.292342,0.156724,0.5,5.0,1.0,1.0,0.12,2,0.24
NACA_0030,1.9211,0.075456,0.292342,0.156724,0.5,5.0,1.0,1.0,0.12,2,0.24
NACA_0030,2.1579,0.100754,0.292342,0.156724,0.5,5.0,1.0,1.0,0.12,2,0.24
NACA_0030,2.3947,0.1296,0.292342,0.156724,0.5,5.0,1.0,1.0,0.12,2,0.24
NACA_0030,2.6316,0.161263,0.292342,0.156724,0.5,5.0,1.0,1.0,0.12,2,0.24
NACA_0030,2.8684,0.19441,0.292342,0.156724,0.5,5.0,1.0,1.0,0.12,2,0.24
NACA_0030,3.1053,0.226708,0.292342,0.156724,0.5,5.0,1.0,1.0,0.12,2,0.24
NACA_0030,3.3421,0.255649,0.292342,0.156724,0.5,5.0,1.0,1.0,0.12,2,0.24
NACA_0030,3.5789,0.27823,0.292342,0.156724,0.5,5.0,1.0,1.0,0.12,2,0.24
NACA_0030,3.8158,0.291357,0.292342,0.156724,0.5,5.0,1.0,1.0,0.12,2,0.24
NACA_0030,4.0526,0.292342,0.292342,0.156724,0.5,5.0,1.0,1.0,0.12,2,0.24
NACA_0030,4.2895,0.280259,0.292342,0.156724,0.5,5.0,1.0,1.0,0.12,2,0.24
NACA_0030,4.5263,0.260621,0.292342,0.156724,0.5,5.0,1.0,1.0,0.12,2,0.24
NACA_0030,4.7632,0.236595,0.292342,0.156724,0.5,5.0,1.0,1.0,0.12,2,0.24
NACA_0030,5.0,0.209141,0.292342,0.156724,0.5,5.0,1.0,1.0,0.12,2,0.24
NACA_0030,0.5,0.005816,0.368047,0.197337,0.5,5.0,1.0,1.0,0.12,3,0.36
NACA_0030,0.7368,0.012046,0.368047,0.197337,0.5,5.0,1.0,1.0,0.12,3,0.36
NACA_0030,0.9737,0.021725,0.368047,0.197337,0.5,5.0,1.0,1.0,0.12,3,0.36
NACA_0030,1.2105,0.035827,0.368047,0.197337,0.5,5.0,1.0,1.0,0.12,3,0.36
NACA_0030,1.4474,0.055378,0.368047,0.197337,0.5,5.0,1.0,1.0,0.12,3,0.36
NACA_0030,1.6842,0.080774,0.368047,0.197337,0.5,5.0,1.0,1.0,0.12,3,0.36
NACA_0030,1.9211,0.112058,0.368047,0.197337,0.5,5.0,1.0,1.0,0.12,3,0.36
NACA_0030,2.1579,0.149098,0.368047,0.197337,0.5,5.0,1.0,1.0,0.12,3,0.36
NACA_0030,2.3947,0.190751,0.368047,0.197337,0.5,5.0,1.0,1.0,0.12,3,0.36
NACA_0030,2.6316,0.235326,0.368047,0.197337,0.5,5.0,1.0,1.0,0.12,3,0.36
NACA_0030,2.8684,0.27971,0.368047,0.197337,0.5,5.0,1.0,1.0,0.12,3,0.36
NACA_0030,3.1053,0.31961,0.368047,0.197337,0.5,5.0,1.0,1.0,0.12,3,0.36
NACA_0030,3.3421,0.350738,0.368047,0.197337,0.5,5.0,1.0,1.0,0.12,3,0.36
NACA_0030,3.5789,0.368047,0.368047,0.197337,0.5,5.0,1.0,1.0,0.12,3,0.36
NACA_0030,3.8158,0.367205,0.368047,0.197337,0.5,5.0,1.0,1.0,0.12,3,0.36
NACA_0030,4.0526,0.347081,0.368047,0.197337,0.5,5.0,1.0,1.0,0.12,3,0.36
NACA_0030,4.2895,0.315737,0.368047,0.197337,0.5,5.0,1.0,1.0,0.12,3,0.36
NACA_0030,4.5263,0.278024,0.368047,0.197337,0.5,5.0,1.0,1.0,0.12,3,0.36
NACA_0030,4.7632,0.235105,0.368047,0.197337,0.5,5.0,1.0,1.0,0.12,3,0.36
NACA_0030,5.0,0.186679,0.368047,0.197337,0.5,5.0,1.0,1.0,0.12,3,0.36
NACA_0030,0.5,0.004865,0.335943,0.180022,0.5,5.0,1.0,1.0,0.15,2,0.3
NACA_0030,0.7368,0.010076,0.335943,0.180022,0.5,5.0,1.0,1.0,0.15,2,0.3
NACA_0030,0.9737,0.018169,0.335943,0.180022,0.5,5.0,1.0,1.0,0.15,2,0.3
NACA_0030,1.2105,0.029957,0.335943,0.180022,0.5,5.0,1.0,1.0,0.15,2,0.3
NACA_0030,1.4474,0.04632,0.335943,0.180022,0.5,5.0,1.0,1.0,0.15,2,0.3
NACA_0030,1.6842,0.067577,0.335943,0.180022,0.5,5.0,1.0,1.0,0.15,2,0.3
NACA_0030,1.9211,0.093851,0.335943,0.180022,0.5,5.0,1.0,1.0,0.15,2,0.3
NACA_0030,2.1579,0.12511,0.335943,0.180022,0.5,5.0,1.0,1.0,0.15,2,0.3
NACA_0030,2.3947,0.160501,0.335943,0.180022,0.5,5.0,1.0,1.0,0.15,2,0.3
NACA_0030,2.6316,0.198933,0.335943,0.180022,0.5,5.0,1.0,1.0,0.15,2,0.3
NACA_0030,2.8684,0.238292,0.335943,0.180022,0.5,5.0,1.0,1.0,0.15,2,0.3
NACA_0030,3.1053,0.275118,0.335943,0.180022,0.5,5.0,1.0,1.0,0.15,2,0.3
NACA_0030,3.3421,0.306384,0.335943,0.180022,0.5,5.0,1.0,1.0,0.15,2,0.3
NACA_0030,3.5789,0.32796,0.335943,0.180022,0.5,5.0,1.0,1.0,0.15,2,0.3
NACA_0030,3.8158,0.335943,0.335943,0.180022,0.5,5.0,1.0,1.0,0.15,2,0.3
NACA_0030,4.0526,0.327519,0.335943,0.180022,0.5,5.0,1.0,1.0,0.15,2,0.3
NACA_0030,4.2895,0.305548,0.335943,0.180022,0.5,5.0,1.0,1.0,0.15,2,0.3
NACA_0030,4.5263,0.277295,0.335943,0.180022,0.5,5.0,1.0,1.0,0.15,2,0.3
NACA_0030,4.7632,0.244161,0.335943,0.180022,0.5,5.0,1.0,1.0,0.15,2,0.3
NACA_0030,5.0,0.206865,0.335943,0.180022,0.5,5.0,1.0,1.0,0.15,2,0.3
NACA_0030,0.5,0.007228,0.408288,0.212491,0.5,5.0,1.0,1.0,0.15,3,0.45
NACA_0030,0.7368,0.014974,0.408288,0.212491,0.5,5.0,1.0,1.0,0.15,3,0.45
NACA_0030,0.9737,0.027011,0.408288,0.212491,0.5,5.0,1.0,1.0,0.15,3,0.45
NACA_0030,1.2105,0.044559,0.408288,0.212491,0.5,5.0,1.0,1.0,0.15,3,0.45
NACA_0030,1.4474,0.068835,0.408288,0.212491,0.5,5.0,1.0,1.0,0.15,3,0.45
NACA_0030,1.6842,0.100358,0.408288,0.212491,0.5,5.0,1.0,1.0,0.15,3,0.45
NACA_0030,1.9211,0.139013,0.408288,0.212491,0.5,5.0,1.0,1.0,0.15,3,0.45
NACA_0030,2.1579,0.184219,0.408288,0.212491,0.5,5.0,1.0,1.0,0.15,3,0.45
NACA_0030,2.3947,0.234584,0.408288,0.212491,0.5,5.0,1.0,1.0,0.15,3,0.45
NACA_0030,2.6316,0.287109,0.408288,0.212491,0.5,5.0,1.0,1.0,0.15,3,0.45
NACA_0030,2.8684,0.336157,0.408288,0.212491,0.5,5.0,1.0,1.0,0.15,3,0.45
NACA_0030,3.1053,0.377159,0.408288,0.212491,0.5,5.0,1.0,1.0,0.15,3,0.45
NACA_0030,3.3421,0.403222,0.408288,0.212491,0.5,5.0,1.0,1.0,0.15,3,0.45
NACA_0030,3.5789,0.408288,0.408288,0.212491,0.5,5.0,1.0,1.0,0.15,3,0.45
NACA_0030,3.8158,0.388892,0.408288,0.212491,0.5,5.0,1.0,1.0,0.15,3,0.45
NACA_0030,4.0526,0.351476,0.408288,0.212491,0.5,5.0,1.0,1.0,0.15,3,0.45
NACA_0030,4.2895,0.305701,0.408288,0.212491,0.5,5.0,1.0,1.0,0.15,3,0.45
NACA_0030,4.5263,0.252874,0.408288,0.212491,0.5,5.0,1.0,1.0,0.15,3,0.45
NACA_0030,4.7632,0.193004,0.408288,0.212491,0.5,5.0,1.0,1.0,0.15,3,0.45
NACA_0030,5.0,0.125151,0.408288,0.212491,0.5,5.0,1.0,1.0,0.15,3,0.45
NACA_0030,0.5,0.005816,0.368047,0.197337,0.5,5.0,1.0,1.0,0.18,2,0.36
NACA_0030,0.7368,0.012046,0.368047,0.197337,0.5,5.0,1.0,1.0,0.18,2,0.36
NACA_0030,0.9737,0.021725,0.368047,0.197337,0.5,5.0,1.0,1.0,0.18,2,0.36
NACA_0030,1.2105,0.035827,0.368047,0.197337,0.5,5.0,1.0,1.0,0.18,2,0.36
NACA_0030,1.4474,0.055378,0.368047,0.197337,0.5,5.0,1.0,1.0,0.18,2,0.36
NACA_0030,1.6842,0.080774,0.368047,0.197337,0.5,5.0,1.0,1.0,0.18,2,0.36
NACA_0030,1.9211,0.112058,0.368047,0.197337,0.5,5.0,1.0,1.0,0.18,2,0.36
NACA_0030,2.1579,0.149098,0.368047,0.197337,0.5,5.0,1.0,1.0,0.18,2,0.36
NACA_0030,2.3947,0.190751,0.368047,0.197337,0.5,5.0,1.0,1.0,0.18,2,0.36
NACA_0030,2.6316,0.235326,0.368047,0.197337,0.5,5.0,1.0,1.0,0.18,2,0.36
NACA_0030,2.8684,0.27971,0.368047,0.197337,0.5,5.0,1.0,1.0,0.18,2,0.36
NACA_0030,3.1053,0.31961,0.368047,0.197337,0.5,5.0,1.0,1.0,0.18,2,0.36
NACA_0030,3.3421,0.350738,0.368047,0.197337,0.5,5.0,1.0,1.0,0.18,2,0.36
NACA_0030,3.5789,0.368047,0.368047,0.197337,0.5,5.0,1.0,1.0,0.18,2,0.36
NACA_0030,3.8158,0.367205,0.368047,0.197337,0.5,5.0,1.0,1.0,0.18,2,0.36
NACA_0030,4.0526,0.347081,0.368047,0.197337,0.5,5.0,1.0,1.0,0.18,2,0.36
NACA_0030,4.2895,0.315737,0.368047,0.197337,0.5,5.0,1.0,1.0,0.18,2,0.36
NACA_0030,4.5263,0.278024,0.368047,0.197337,0.5,5.0,1.0,1.0,0.18,2,0.36
NACA_0030,4.7632,0.235105,0.368047,0.197337,0.5,5.0,1.0,1.0,0.18,2,0.36
NACA_0030,5.0,0.186679,0.368047,0.197337,0.5,5.0,1.0,1.0,0.18,2,0.36
NACA_0030,0.5,0.008625,0.436907,0.215285,0.5,5.0,1.0,1.0,0.18,3,0.54
NACA_0030,0.7368,0.017869,0.436907,0.215285,0.5,5.0,1.0,1.0,0.18,3,0.54
NACA_0030,0.9737,0.032243,0.436907,0.215285,0.5,5.0,1.0,1.0,0.18,3,0.54
NACA_0030,1.2105,0.053205,0.436907,0.215285,0.5,5.0,1.0,1.0,0.18,3,0.54
NACA_0030,1.4474,0.082142,0.436907,0.215285,0.5,5.0,1.0,1.0,0.18,3,0.54
NACA_0030,1.6842,0.119663,0.436907,0.215285,0.5,5.0,1.0,1.0,0.18,3,0.54
NACA_0030,1.9211,0.165365,0.436907,0.215285,0.5,5.0,1.0,1.0,0.18,3,0.54
NACA_0030,2.1579,0.218385,0.436907,0.215285,0.5,5.0,1.0,1.0,0.18,3,0.54
NACA_0030,2.3947,0.276462,0.436907,0.215285,0.5,5.0,1.0,1.0,0.18,3,0.54
NACA_0030,2.6316,0.334442,0.436907,0.215285,0.5,5.0,1.0,1.0,0.18,3,0.54
NACA_0030,2.8684,0.385425,0.436907,0.215285,0.5,5.0,1.0,1.0,0.18,3,0.54
NACA_0030,3.1053,0.42239,0.436907,0.215285,0.5,5.0,1.0,1.0,0.18,3,0.54
NACA_0030,3.3421,0.436907,0.436907,0.215285,0.5,5.0,1.0,1.0,0.18,3,0.54
NACA_0030,3.5789,0.42301,0.436907,0.215285,0.5,5.0,1.0,1.0,0.18,3,0.54
NACA_0030,3.8158,0.382978,0.436907,0.215285,0.5,5.0,1.0,1.0,0.18,3,0.54
NACA_0030,4.0526,0.330648,0.436907,0.215285,0.5,5.0,1.0,1.0,0.18,3,0.54
NACA_0030,4.2895,0.269236,0.436907,0.215285,0.5,5.0,1.0,1.0,0.18,3,0.54
NACA_0030,4.5263,0.199223,0.436907,0.215285,0.5,5.0,1.0,1.0,0.18,3,0.54
NACA_0030,4.7632,0.119358,0.436907,0.215285,0.5,5.0,1.0,1.0,0.18,3,0.54
NACA_0030,5.0,0.028129,0.436907,0.215285,0.5,5.0,1.0,1.0,0.18,3,0.54
NACA_0030,0.5,0.002617,0.220522,0.115923,0.5,5.0,1.0,2.0,0.08,2,0.16
NACA_0030,0.7368,0.00542,0.220522,0.115923,0.5,5.0,1.0,2.0,0.08,2,0.16
NACA_0030,0.9737,0.009771,0.220522,0.115923,0.5,5.0,1.0,2.0,0.08,2,0.16
NACA_0030,1.2105,0.016101,0.220522,0.115923,0.5,5.0,1.0,2.0,0.08,2,0.16
NACA_0030,1.4474,0.024912,0.220522,0.115923,0.5,5.0,1.0,2.0,0.08,2,0.16
NACA_0030,1.6842,0.03637,0.220522,0.115923,0.5,5.0,1.0,2.0,0.08,2,0.16
NACA_0030,1.9211,0.050631,0.220522,0.115923,0.5,5.0,1.0,2.0,0.08,2,0.16
NACA_0030,2.1579,0.067742,0.220522,0.115923,0.5,5.0,1.0,2.0,0.08,2,0.16
NACA_0030,2.3947,0.087357,0.220522,0.115923,0.5,5.0,1.0,2.0,0.08,2,0.16
NACA_0030,2.6316,0.109238,0.220522,0.115923,0.5,5.0,1.0,2.0,0.08,2,0.16
NACA_0030,2.8684,0.13266,0.220522,0.115923,0.5,5.0,1.0,2.0,0.08,2,0.16
NACA_0030,3.1053,0.156403,0.220522,0.115923,0.5,5.0,1.0,2.0,0.08,2,0.16
NACA_0030,3.3421,0.17869,0.220522,0.115923,0.5,5.0,1.0,2.0,0.08,2,0.16
NACA_0030,3.5789,0.198211,0.220522,0.115923,0.5,5.0,1.0,2.0,0.08,2,0.16
NACA_0030,3.8158,0.212831,0.220522,0.115923,0.5,5.0,1.0,2.0,0.08,2,0.16
NACA_0030,4.0526,0.220522,0.220522,0.115923,0.5,5.0,1.0,2.0,0.08,2,0.16
NACA_0030,4.2895,0.219684,0.220522,0.115923,0.5,5.0,1.0,2.0,0.08,2,0.16
NACA_0030,4.5263,0.210518,0.220522,0.115923,0.5,5.0,1.0,2.0,0.08,2,0.16
NACA_0030,4.7632,0.197409,0.220522,0.115923,0.5,5.0,1.0,2.0,0.08,2,0.16
NACA_0030,5.0,0.181372,0.220522,0.115923,0.5,5.0,1.0,2.0,0.08,2,0.16
NACA_0030,0.5,0.003907,0.292342,0.156724,0.5,5.0,1.0,2.0,0.08,3,0.24
NACA_0030,0.7368,0.00809,0.292342,0.156724,0.5,5.0,1.0,2.0,0.08,3,0.24
NACA_0030,0.9737,0.014587,0.292342,0.156724,0.5,5.0,1.0,2.0,0.08,3,0.24
NACA_0030,1.2105,0.024044,0.292342,0.156724,0.5,5.0,1.0,2.0,0.08,3,0.24
NACA_0030,1.4474,0.037192,0.292342,0.156724,0.5,5.0,1.0,2.0,0.08,3,0.24
NACA_0030,1.6842,0.054273,0.292342,0.156724,0.5,5.0,1.0,2.0,0.08,3,0.24
NACA_0030,1.9211,0.075456,0.292342,0.156724,0.5,5.0,1.0,2.0,0.08,3,0.24
NACA_0030,2.1579,0.100754,0.292342,0.156724,0.5,5.0,1.0,2.0,0.08,3,0.24
NACA_0030,2.3947,0.1296,0.292342,0.156724,0.5,5.0,1.0,2.0,0.08,3,0.24
NACA_0030,2.6316,0.161263,0.292342,0.156724,0.5,5.0,1.0,2.0,0.08,3,0.24
NACA_0030,2.8684,0.19441,0.292342,0.156724,0.5,5.0,1.0,2.0,0.08,3,0.24
NACA_0030,3.1053,0.226708,0.292342,0.156724,0.5,5.0,1.0,2.0,0.08,3,0.24
NACA_0030,3.3421,0.255649,0.292342,0.156724,0.5,5.0,1.0,2.0,0.08,3,0.24
NACA_0030,3.5789,0.27823,0.292342,0.156724,0.5,5.0,1.0,2.0,0.08,3,0.24
NACA_0030,3.8158,0.291357,0.292342,0.156724,0.5,5.0,1.0,2.0,0.08,3,0.24
NACA_0030,4.0526,0.292342,0.292342,0.156724,0.5,5.0,1.0,2.0,0.08,3,0.24
NACA_0030,4.2895,0.280259,0.292342,0.156724,0.5,5.0,1.0,2.0,0.08,3,0.24
NACA_0030,4.5263,0.260621,0.292342,0.156724,0.5,5.0,1.0,2.0,0.08,3,0.24
NACA_0030,4.7632,0.236595,0.292342,0.156724,0.5,5.0,1.0,2.0,0.08,3,0.24
NACA_0030,5.0,0.209141,0.292342,0.156724,0.5,5.0,1.0,2.0,0.08,3,0.24
NACA_0030,0.5,0.003264,0.259923,0.137746,0.5,5.0,1.0,2.0,0.1,2,0.2
NACA_0030,0.7368,0.006759,0.259923,0.137746,0.5,5.0,1.0,2.0,0.1,2,0.2
NACA_0030,0.9737,0.012185,0.259923,0.137746,0.5,5.0,1.0,2.0,0.1,2,0.2
NACA_0030,1.2105,0.020081,0.259923,0.137746,0.5,5.0,1.0,2.0,0.1,2,0.2
NACA_0030,1.4474,0.031066,0.259923,0.137746,0.5,5.0,1.0,2.0,0.1,2,0.2
NACA_0030,1.6842,0.045345,0.259923,0.137746,0.5,5.0,1.0,2.0,0.1,2,0.2
NACA_0030,1.9211,0.063084,0.259923,0.137746,0.5,5.0,1.0,2.0,0.1,2,0.2
NACA_0030,2.1579,0.084324,0.259923,0.137746,0.5,5.0,1.0,2.0,0.1,2,0.2
NACA_0030,2.3947,0.108605,0.259923,0.137746,0.5,5.0,1.0,2.0,0.1,2,0.2
NACA_0030,2.6316,0.135477,0.259923,0.137746,0.5,5.0,1.0,2.0,0.1,2,0.2
NACA_0030,2.8684,0.16402,0.259923,0.137746,0.5,5.0,1.0,2.0,0.1,2,0.2
NACA_0030,3.1053,0.192341,0.259923,0.137746,0.5,5.0,1.0,2.0,0.1,2,0.2
NACA_0030,3.3421,0.218433,0.259923,0.137746,0.5,5.0,1.0,2.0,0.1,2,0.2
NACA_0030,3.5789,0.24003,0.259923,0.137746,0.5,5.0,1.0,2.0,0.1,2,0.2
NACA_0030,3.8158,0.254816,0.259923,0.137746,0.5,5.0,1.0,2.0,0.1,2,0.2
NACA_0030,4.0526,0.259923,0.259923,0.137746,0.5,5.0,1.0,2.0,0.1,2,0.2
NACA_0030,4.2895,0.254113,0.259923,0.137746,0.5,5.0,1.0,2.0,0.1,2,0.2
NACA_0030,4.5263,0.23977,0.259923,0.137746,0.5,5.0,1.0,2.0,0.1,2,0.2
NACA_0030,4.7632,0.221437,0.259923,0.137746,0.5,5.0,1.0,2.0,0.1,2,0.2
NACA_0030,5.0,0.19984,0.259923,0.137746,0.5,5.0,1.0,2.0,0.1,2,0.2
NACA_0030,0.5,0.004865,0.335943,0.180022,0.5,5.0,1.0,2.0,0.1,3,0.3
NACA_0030,0.7368,0.010076,0.335943,0.180022,0.5,5.0,1.0,2.0,0.1,3,0.3
NACA_0030,0.9737,0.018169,0.335943,0.180022,0.5,5.0,1.0,2.0,0.1,3,0.3
NACA_0030,1.2105,0.029957,0.335943,0.180022,0.5,5.0,1.0,2.0,0.1,3,0.3
NACA_0030,1.4474,0.04632,0.335943,0.180022,0.5,5.0,1.0,2.0,0.1,3,0.3
NACA_0030,1.6842,0.067577,0.335943,0.180022,0.5,5.0,1.0,2.0,0.1,3,0.3
NACA_0030,1.9211,0.093851,0.335943,0.180022,0.5,5.0,1.0,2.0,0.1,3,0.3
NACA_0030,2.1579,0.12511,0.335943,0.180022,0.5,5.0,1.0,2.0,0.1,3,0.3
NACA_0030,2.3947,0.160501,0.335943,0.180022,0.5,5.0,1.0,2.0,0.1,3,0.3
NACA_0030,2.6316,0.198933,0.335943,0.180022,0.5,5.0,1.0,2.0,0.1,3,0.3
NACA_0030,2.8684,0.238292,0.335943,0.180022,0.5,5.0,1.0,2.0,0.1,3,0.3
NACA_0030,3.1053,0.275118,0.335943,0.180022,0.5,5.0,1.0,2.0,0.1,3,0.3
NACA_0030,3.3421,0.306384,0.335943,0.180022,0.5,5.0,1.0,2.0,0.1,3,0.3
NACA_0030,3.5789,0.32796,0.335943,0.180022,0.5,5.0,1.0,2.0,0.1,3,0.3
NACA_0030,3.8158,0.335943,0.335943,0.180022,0.5,5.0,1.0,2.0,0.1,3,0.3
NACA_0030,4.0526,0.327519,0.335943,0.180022,0.5,5.0,1.0,2.0,0.1,3,0.3
NACA_0030,4.2895,0.305548,0.335943,0.180022,0.5,5.0,1.0,2.0,0.1,3,0.3
NACA_0030,4.5263,0.277295,0.335943,0.180022,0.5,5.0,1.0,2.0,0.1,3,0.3
NACA_0030,4.7632,0.244161,0.335943,0.180022,0.5,5.0,1.0,2.0,0.1,3,0.3
NACA_0030,5.0,0.206865,0.335943,0.180022,0.5,5.0,1.0,2.0,0.1,3,0.3
NACA_0030,0.5,0.003907,0.292342,0.156724,0.5,5.0,1.0,2.0,0.12,2,0.24
NACA_0030,0.7368,0.00809,0.292342,0.156724,0.5,5.0,1.0,2.0,0.12,2,0.24
NACA_0030,0.9737,0.014587,0.292342,0.156724,0.5,5.0,1.0,2.0,0.12,2,0.24
NACA_0030,1.2105,0.024044,0.292342,0.156724,0.5,5.0,1.0,2.0,0.12,2,0.24
NACA_0030,1.4474,0.037192,0.292342,0.156724,0.5,5.0,1.0,2.0,0.12,2,0.24
NACA_0030,1.6842,0.054273,0.292342,0.156724,0.5,5.0,1.0,2.0,0.12,2,0.24
NACA_0030,1.9211,0.075456,0.292342,0.156724,0.5,5.0,1.0,2.0,0.12,2,0.24
NACA_0030,2.1579,0.100754,0.292342,0.156724,0.5,5.0,1.0,2.0,0.12,2,0.24
NACA_0030,2.3947,0.1296,0.292342,0.156724,0.5,5.0,1.0,2.0,0.12,2,0.24
NACA_0030,2.6316,0.161263,0.292342,0.156724,0.5,5.0,1.0,2.0,0.12,2,0.24
NACA_0030,2.8684,0.19441,0.292342,0.156724,0.5,5.0,1.0,2.0,0.12,2,0.24
NACA_0030,3.1053,0.226708,0.292342,0.156724,0.5,5.0,1.0,2.0,0.12,2,0.24
NACA_0030,3.3421,0.255649,0.292342,0.156724,0.5,5.0,1.0,2.0,0.12,2,0.24
NACA_0030,3.5789,0.27823,0.292342,0.156724,0.5,5.0,1.0,2.0,0.12,2,0.24
NACA_0030,3.8158,0.291357,0.292342,0.156724,0.5,5.0,1.0,2.0,0.12,2,0.24
NACA_0030,4.0526,0.292342,0.292342,0.156724,0.5,5.0,1.0,2.0,0.12,2,0.24
NACA_0030,4.2895,0.280259,0.292342,0.156724,0.5,5.0,1.0,2.0,0.12,2,0.24
NACA_0030,4.5263,0.260621,0.292342,0.156724,0.5,5.0,1.0,2.0,0.12,2,0.24
NACA_0030,4.7632,0.236595,0.292342,0.156724,0.5,5.0,1.0,2.0,0.12,2,0.24
NACA_0030,5.0,0.209141,0.292342,0.156724,0.5,5.0,1.0,2.0,0.12,2,0.24
NACA_0030,0.5,0.005816,0.368047,0.197337,0.5,5.0,1.0,2.0,0.12,3,0.36
NACA_0030,0.7368,0.012046,0.368047,0.197337,0.5,5.0,1.0,2.0,0.12,3,0.36
NACA_0030,0.9737,0.021725,0.368047,0.197337,0.5,5.0,1.0,2.0,0.12,3,0.36
NACA_0030,1.2105,0.035827,0.368047,0.197337,0.5,5.0,1.0,2.0,0.12,3,0.36
NACA_0030,1.4474,0.055378,0.368047,0.197337,0.5,5.0,1.0,2.0,0.12,3,0.36
NACA_0030,1.6842,0.080774,0.368047,0.197337,0.5,5.0,1.0,2.0,0.12,3,0.36
NACA_0030,1.9211,0.112058,0.368047,0.197337,0.5,5.0,1.0,2.0,0.12,3,0.36
NACA_0030,2.1579,0.149098,0.368047,0.197337,0.5,5.0,1.0,2.0,0.12,3,0.36
NACA_0030,2.3947,0.190751,0.368047,0.197337,0.5,5.0,1.0,2.0,0.12,3,0.36
NACA_0030,2.6316,0.235326,0.368047,0.197337,0.5,5.0,1.0,2.0,0.12,3,0.36
NACA_0030,2.8684,0.27971,0.368047,0.197337,0.5,5.0,1.0,2.0,0.12,3,0.36
NACA_0030,3.1053,0.31961,0.368047,0.197337,0.5,5.0,1.0,2.0,0.12,3,0.36
NACA_0030,3.3421,0.350738,0.368047,0.197337,0.5,5.0,1.0,2.0,0.12,3,0.36
NACA_0030,3.5789,0.368047,0.368047,0.197337,0.5,5.0,1.0,2.0,0.12,3,0.36
NACA_0030,3.8158,0.367205,0.368047,0.197337,0.5,5.0,1.0,2.0,0.12,3,0.36
NACA_0030,4.0526,0.347081,0.368047,0.197337,0.5,5.0,1.0,2.0,0.12,3,0.36
NACA_0030,4.2895,0.315737,0.368047,0.197337,0.5,5.0,1.0,2.0,0.12,3,0.36
NACA_0030,4.5263,0.278024,0.368047,0.197337,0.5,5.0,1.0,2.0,0.12,3,0.36
NACA_0030,4.7632,0.235105,0.368047,0.197337,0.5,5.0,1.0,2.0,0.12,3,0.36
NACA_0030,5.0,0.186679,0.368047,0.197337,0.5,5.0,1.0,2.0,0.12,3,0.36
NACA_0030,0.5,0.004865,0.335943,0.180022,0.5,5.0,1.0,2.0,0.15,2,0.3
NACA_0030,0.7368,0.010076,0.335943,0.180022,0.5,5.0,1.0,2.0,0.15,2,0.3
NACA_0030,0.9737,0.018169,0.335943,0.180022,0.5,5.0,1.0,2.0,0.15,2,0.3
NACA_0030,1.2105,0.029957,0.335943,0.180022,0.5,5.0,1.0,2.0,0.15,2,0.3
NACA_0030,1.4474,0.04632,0.335943,0.180022,0.5,5.0,1.0,2.0,0.15,2,0.3
NACA_0030,1.6842,0.067577,0.335943,0.180022,0.5,5.0,1.0,2.0,0.15,2,0.3
NACA_0030,1.9211,0.093851,0.335943,0.180022,0.5,5.0,1.0,2.0,0.15,2,0.3
NACA_0030,2.1579,0.12511,0.335943,0.180022,0.5,5.0,1.0,2.0,0.15,2,0.3
NACA_0030,2.3947,0.160501,0.335943,0.180022,0.5,5.0,1.0,2.0,0.15,2,0.3
NACA_0030,2.6316,0.198933,0.335943,0.180022,0.5,5.0,1.0,2.0,0.15,2,0.3
NACA_0030,2.8684,0.238292,0.335943,0.180022,0.5,5.0,1.0,2.0,0.15,2,0.3
